ConcatID,Latitude,Longitude
SDNHM1341,33.33762,-116.89553
SDNHM1340,33.33762,-116.89553
SDNHM1339,33.33762,-116.89553
SDNHM1338,33.33762,-116.89553
SDNHM1337,33.33762,-116.89553
SDNHM1325,33.33762,-116.89553
SDNHM1324,33.33762,-116.89553
SDNHM1323,33.33762,-116.89553
SDNHM1322,33.33762,-116.89553
SDNHM1321,33.33762,-116.89553
SDNHM1320,33.33762,-116.89553
SDNHM1319,33.33762,-116.89553
SDNHM1318,33.33762,-116.89553
SDNHM1317,33.33762,-116.89553
SDNHM1251,32.77167,-116.45036
SDNHM1250,32.77167,-116.45036
SDNHM1249,32.77167,-116.45036
SDNHM1248,32.77167,-116.45036
SDNHM1247,32.77167,-116.45036
SDNHM1246,32.77167,-116.45036
SDNHM1245,32.77167,-116.45036
SDNHM1244,32.77167,-116.45036
SDNHM1243,32.77167,-116.45036
SDNHM1242,32.77167,-116.45036
SDNHM1241,32.77167,-116.45036
SDNHM1240,32.77167,-116.45036
SDNHM1239,32.77167,-116.45036
SDNHM1238,32.77167,-116.45036
SDNHM1233,32.77167,-116.45036
SDNHM1232,32.77167,-116.45036
SDNHM1222,32.77167,-116.45036
SDNHM1221,32.77167,-116.45036
SDNHM999,32.77167,-116.45036
SDNHM998,32.77167,-116.45036
SDNHM997,32.77167,-116.45036
SDNHM996,32.77167,-116.45036
SDNHM995,32.77167,-116.45036
SDNHM994,32.77167,-116.45036
SDNHM988,32.77167,-116.45036
SDNHM987,32.77167,-116.45036
SDNHM986,32.77167,-116.45036
SDNHM985,32.77167,-116.45036
SDNHM878,33.33762,-116.89553
SDNHM664,39.55,-112.83
SDNHM663,39.55,-112.83
MSBMSB:Herp:106884,36.81365,-108.283517
MSBMSB:Herp:106883,36.81365,-108.283517
MSBMSB:Herp:106881,36.81365,-108.283517
MSBMSB:Herp:106882,36.81365,-108.283517
MSBMSB:Herp:106885,36.81365,-108.283517
MSBMSB:Herp:59682,36.44817,-107.70917
MSBMSB:Herp:54704,36.9833,-109.0333
MSBMSB:Herp:59688,35.9775,-107.098
MSBMSB:Herp:59685,36.32309,-107.98298
MSBMSB:Herp:54702,36.9833,-109.0333
MSBMSB:Herp:54705,36.9833,-109.0333
MSBMSB:Herp:59679,35.9775,-107.098
MSBMSB:Herp:59686,36.32309,-107.98298
MSBMSB:Herp:59687,35.9775,-107.098
MSBMSB:Herp:13471,36.0532,-108.02883
MSBMSB:Herp:3013,36.58059,-107.98389
MSBMSB:Herp:59681,36.183,-107.4425
MSBMSB:Herp:59683,36.44817,-107.70917
MSBMSB:Herp:59680,36.1275,-107.47617
MSBMSB:Herp:3012,36.58059,-107.98389
MSBMSB:Herp:59684,36.44817,-107.70917
CAS266299,41.555731,-119.579717
MVZMVZ:Herp:252066,40.91415,-120.74738
MVZMVZ:Herp:252065,40.91415,-120.74738
MVZMVZ:Herp:252064,40.91415,-120.74738
MVZMVZ:Herp:252063,40.91415,-120.74738
MVZMVZ:Herp:252085,40.58322,-120.84497
MVZMVZ:Herp:252084,40.52057,-120.76546
MVZMVZ:Herp:252083,40.6641,-120.81275
MVZMVZ:Herp:252067,40.66259,-120.789
MVZMVZ:Herp:252082,40.54525,-120.81055
MVZMVZ:Herp:252081,40.54576,-120.80999
MVZMVZ:Herp:252080,40.55468,-120.76374
MVZMVZ:Herp:252077,40.58798,-120.83705
MVZMVZ:Herp:252076,40.58857,-120.83717
MVZMVZ:Herp:252075,40.58621,-120.84012
MVZMVZ:Herp:252074,40.66399,-120.79503
MVZMVZ:Herp:252073,40.68896,-120.76606
MVZMVZ:Herp:252072,40.66259,-120.789
MVZMVZ:Herp:252071,40.66259,-120.789
MVZMVZ:Herp:252070,40.66259,-120.789
MVZMVZ:Herp:252079,40.55468,-120.76374
MVZMVZ:Herp:252078,40.55468,-120.76374
MVZMVZ:Herp:252069,40.66259,-120.789
MVZMVZ:Herp:252068,40.66259,-120.789
MVZMVZ:Herp:252185,40.3440206,-121.5186534
MVZMVZ:Herp:252184,40.3440206,-121.5186534
MVZMVZ:Herp:252183,40.3440206,-121.5186534
MVZMVZ:Herp:252182,40.3440206,-121.5186534
MVZMVZ:Herp:252174,40.3521305,-121.6327952
MVZMVZ:Herp:252173,40.3521305,-121.6327952
MVZMVZ:Herp:252172,40.3497976,-121.626323
MVZMVZ:Herp:252171,40.3486866,-121.623962
MVZMVZ:Herp:252170,40.3486866,-121.623962
MVZMVZ:Herp:252164,40.3497976,-121.626323
MVZMVZ:Herp:252163,40.3497976,-121.626323
MVZMVZ:Herp:252179,40.3440206,-121.5186534
MVZMVZ:Herp:252178,40.34417,-121.51929
MVZMVZ:Herp:252177,40.34417,-121.51929
MVZMVZ:Herp:252176,40.3447706,-121.5197094
MVZMVZ:Herp:252175,40.3212171,-121.3949562
MVZMVZ:Herp:252169,40.3486866,-121.623962
MVZMVZ:Herp:252168,40.3486866,-121.623962
MVZMVZ:Herp:252167,40.3486866,-121.623962
MVZMVZ:Herp:252166,40.3486866,-121.623962
MVZMVZ:Herp:252165,40.3486866,-121.623962
MVZMVZ:Herp:252181,40.3440206,-121.5186534
MVZMVZ:Herp:252180,40.3440206,-121.5186534
BYUBYU:Herp:33489,40.09356,-111.60615
BYUBYU:Herp:33576,40.09356,-111.60615
BYUBYU:Herp:30695,43.63667,-113.29944
BYUBYU:Herp:32628,40.09356,-111.60615
BYUBYU:Herp:11424,40.70404,-112.57254
BYUBYU:Herp:3308,40.09356,-111.60615
BYUBYU:Herp:53976,38.585553,-112.419916
BYUBYU:Herp:11433,40.67278,-111.92791
BYUBYU:Herp:33333,40.09356,-111.60615
BYUBYU:Herp:33579,40.09356,-111.60615
BYUBYU:Herp:32531,40.09356,-111.60615
BYUBYU:Herp:36463,40.09356,-111.60615
BYUBYU:Herp:33052,40.09356,-111.60615
BYUBYU:Herp:33368,40.09356,-111.60615
BYUBYU:Herp:32537,40.09356,-111.60615
BYUBYU:Herp:16582,37.71937,-109.33922
BYUBYU:Herp:11575,40.67278,-111.92791
BYUBYU:Herp:16585,37.71937,-109.33922
BYUBYU:Herp:32534,40.09356,-111.60615
BYUBYU:Herp:36497,40.09356,-111.60615
BYUBYU:Herp:2251,37.776203,-111.41758
BYUBYU:Herp:36466,40.09356,-111.60615
BYUBYU:Herp:33114,40.09356,-111.60615
BYUBYU:Herp:36460,40.09356,-111.60615
BYUBYU:Herp:33545,40.09356,-111.60615
BYUBYU:Herp:33483,40.09356,-111.60615
BYUBYU:Herp:3302,40.09356,-111.60615
BYUBYU:Herp:36432,40.09356,-111.60615
BYUBYU:Herp:37816,37.19744,-109.9083
BYUBYU:Herp:17905,37.41309,-110.36274
BYUBYU:Herp:33362,40.09356,-111.60615
BYUBYU:Herp:3282,40.09356,-111.60615
BYUBYU:Herp:11413,40.70404,-112.57254
BYUBYU:Herp:33480,40.09356,-111.60615
BYUBYU:Herp:11572,40.67278,-111.92791
BYUBYU:Herp:33145,40.09356,-111.60615
BYUBYU:Herp:33091,40.09356,-111.60615
BYUBYU:Herp:3336,40.09356,-111.60615
BYUBYU:Herp:36435,40.09356,-111.60615
BYUBYU:Herp:33396,40.09356,-111.60615
BYUBYU:Herp:33415,40.09356,-111.60615
BYUBYU:Herp:36491,40.09356,-111.60615
BYUBYU:Herp:3271,40.09356,-111.60615
BYUBYU:Herp:33412,40.09356,-111.60615
BYUBYU:Herp:54151,40.193326,-112.464312
BYUBYU:Herp:36494,40.09356,-111.60615
BYUBYU:Herp:38252,37.80479,-109.33659
BYUBYU:Herp:33027,40.09356,-111.60615
BYUBYU:Herp:3333,40.09356,-111.60615
BYUBYU:Herp:37848,39.493921,-108.125634
BYUBYU:Herp:12613,39.35912,-111.5853
BYUBYU:Herp:33365,40.09356,-111.60615
BYUBYU:Herp:1923,38.29859,-111.41397
BYUBYU:Herp:33508,40.09356,-111.60615
BYUBYU:Herp:30727,43.63667,-113.29944
BYUBYU:Herp:33055,40.09356,-111.60615
BYUBYU:Herp:3305,40.09356,-111.60615
BYUBYU:Herp:2037,38.60024,-112.58343
BYUBYU:Herp:3279,40.09356,-111.60615
BYUBYU:Herp:3376,40.09356,-111.60615
BYUBYU:Herp:33455,40.09356,-111.60615
BYUBYU:Herp:2787,40.38838,-111.90425
BYUBYU:Herp:33148,40.09356,-111.60615
BYUBYU:Herp:11593,40.70404,-112.57254
BYUBYU:Herp:13019,41.350276,-113.899734
BYUBYU:Herp:30692,43.63667,-113.29944
BYUBYU:Herp:37825,39.493921,-108.125634
BYUBYU:Herp:33548,40.09356,-111.60615
BYUBYU:Herp:33443,40.09356,-111.60615
BYUBYU:Herp:33117,40.09356,-111.60615
BYUBYU:Herp:17902,37.41309,-110.36274
BYUBYU:Herp:33336,40.09356,-111.60615
BYUBYU:Herp:37819,37.19744,-109.9083
BYUBYU:Herp:11576,40.67278,-111.92791
BYUBYU:Herp:33421,40.09356,-111.60615
BYUBYU:Herp:33505,40.09356,-111.60615
BYUBYU:Herp:33458,40.09356,-111.60615
BYUBYU:Herp:18917,38.50694,-109.7333
BYUBYU:Herp:33502,40.09356,-111.60615
BYUBYU:Herp:30718,43.63667,-113.29944
BYUBYU:Herp:33539,40.09356,-111.60615
BYUBYU:Herp:33424,40.09356,-111.60615
BYUBYU:Herp:11596,40.67278,-111.92791
BYUBYU:Herp:587,37.77458,-111.41802
BYUBYU:Herp:12610,39.35912,-111.5853
BYUBYU:Herp:33015,40.09356,-111.60615
BYUBYU:Herp:3330,40.09356,-111.60615
BYUBYU:Herp:33120,40.09356,-111.60615
BYUBYU:Herp:3348,40.09356,-111.60615
BYUBYU:Herp:37857,39.493921,-108.125634
BYUBYU:Herp:33585,40.09356,-111.60615
BYUBYU:Herp:33018,40.09356,-111.60615
BYUBYU:Herp:33374,40.09356,-111.60615
BYUBYU:Herp:63168,40.197201,-112.437822
BYUBYU:Herp:38272,37.78708,-109.50326
BYUBYU:Herp:37828,39.493921,-108.125634
BYUBYU:Herp:36438,40.09356,-111.60615
BYUBYU:Herp:3288,40.09356,-111.60615
BYUBYU:Herp:37851,39.493921,-108.125634
BYUBYU:Herp:33097,40.09356,-111.60615
BYUBYU:Herp:38249,37.80479,-109.33659
BYUBYU:Herp:33495,40.09356,-111.60615
BYUBYU:Herp:11438,40.67278,-111.92791
BYUBYU:Herp:3373,40.09356,-111.60615
BYUBYU:Herp:3392,40.09356,-111.60615
BYUBYU:Herp:29999,40.09356,-111.60615
BYUBYU:Herp:33390,40.09356,-111.60615
BYUBYU:Herp:33440,40.09356,-111.60615
BYUBYU:Herp:3314,40.09356,-111.60615
BYUBYU:Herp:3367,40.09356,-111.60615
BYUBYU:Herp:3022,37.28599,-113.02298
BYUBYU:Herp:17737,37.41309,-110.36274
BYUBYU:Herp:54154,38.265114,-109.412038
BYUBYU:Herp:30724,43.63667,-113.29944
BYUBYU:Herp:21651,38.29546,-109.78725
BYUBYU:Herp:36457,40.09356,-111.60615
BYUBYU:Herp:32540,40.09356,-111.60615
BYUBYU:Herp:33126,40.09356,-111.60615
BYUBYU:Herp:33582,40.09356,-111.60615
BYUBYU:Herp:30721,43.63667,-113.29944
BYUBYU:Herp:32619,40.09356,-111.60615
BYUBYU:Herp:30001,40.09356,-111.60615
BYUBYU:Herp:32594,40.09356,-111.60615
BYUBYU:Herp:33024,40.09356,-111.60615
BYUBYU:Herp:33418,40.09356,-111.60615
BYUBYU:Herp:33371,40.09356,-111.60615
BYUBYU:Herp:3285,40.09356,-111.60615
BYUBYU:Herp:37854,39.493921,-108.125634
BYUBYU:Herp:33123,40.09356,-111.60615
BYUBYU:Herp:32603,40.09356,-111.60615
BYUBYU:Herp:30740,43.63667,-113.29944
BYUBYU:Herp:11359,38.31109,-109.24885
BYUBYU:Herp:33021,40.09356,-111.60615
BYUBYU:Herp:52854,38.25519,-109.378
BYUBYU:Herp:30698,43.63667,-113.29944
BYUBYU:Herp:37813,37.19744,-109.9083
BYUBYU:Herp:17908,37.41309,-110.36274
BYUBYU:Herp:33142,40.09356,-111.60615
BYUBYU:Herp:63181,38.263814,-109.406596
BYUBYU:Herp:36441,40.09356,-111.60615
BYUBYU:Herp:33498,40.09356,-111.60615
BYUBYU:Herp:33101,40.09356,-111.60615
BYUBYU:Herp:3311,40.09356,-111.60615
BYUBYU:Herp:33474,40.09356,-111.60615
BYUBYU:Herp:33542,40.09356,-111.60615
BYUBYU:Herp:33554,40.09356,-111.60615
BYUBYU:Herp:33345,40.09356,-111.60615
BYUBYU:Herp:33033,40.09356,-111.60615
BYUBYU:Herp:36478,40.09356,-111.60615
BYUBYU:Herp:30733,43.63667,-113.29944
BYUBYU:Herp:33064,40.09356,-111.60615
BYUBYU:Herp:32610,40.09356,-111.60615
BYUBYU:Herp:17735,37.41309,-110.36274
BYUBYU:Herp:37839,39.493921,-108.125634
BYUBYU:Herp:33139,40.09356,-111.60615
BYUBYU:Herp:32609,40.09356,-111.60615
BYUBYU:Herp:36482,40.09356,-111.60615
BYUBYU:Herp:63174,38.23327,-109.397418
BYUBYU:Herp:17620,40.4202,-112.25222
BYUBYU:Herp:3294,40.09356,-111.60615
BYUBYU:Herp:33133,40.09356,-111.60615
BYUBYU:Herp:36488,40.09356,-111.60615
BYUBYU:Herp:33061,40.09356,-111.60615
BYUBYU:Herp:33523,40.09356,-111.60615
BYUBYU:Herp:1976,37.62456,-112.08396
BYUBYU:Herp:33405,40.09356,-111.60615
BYUBYU:Herp:33355,40.09356,-111.60615
BYUBYU:Herp:30705,43.63667,-113.29944
BYUBYU:Herp:30743,43.63667,-113.29944
BYUBYU:Herp:36444,40.09356,-111.60615
BYUBYU:Herp:33471,40.09356,-111.60615
BYUBYU:Herp:3324,40.09356,-111.60615
BYUBYU:Herp:13022,41.350276,-113.899734
BYUBYU:Herp:53985,38.581202,-112.385545
BYUBYU:Herp:17646,40.78163,-111.84232
BYUBYU:Herp:33164,40.09356,-111.60615
BYUBYU:Herp:3317,40.09356,-111.60615
BYUBYU:Herp:32600,40.09356,-111.60615
BYUBYU:Herp:33381,40.09356,-111.60615
BYUBYU:Herp:32591,40.09356,-111.60615
BYUBYU:Herp:33043,40.09356,-111.60615
BYUBYU:Herp:33160,40.09356,-111.60615
BYUBYU:Herp:32543,40.09356,-111.60615
BYUBYU:Herp:52845,38.25519,-109.378
BYUBYU:Herp:33287,40.09356,-111.60615
BYUBYU:Herp:37833,39.493921,-108.125634
BYUBYU:Herp:30706,43.63667,-113.29944
BYUBYU:Herp:33427,40.09356,-111.60615
BYUBYU:Herp:38263,37.78708,-109.50326
BYUBYU:Herp:3388,40.09356,-111.60615
BYUBYU:Herp:30739,43.63667,-113.29944
BYUBYU:Herp:52876,40.18594,-112.472
BYUBYU:Herp:11569,40.86574,-111.85387
BYUBYU:Herp:17893,37.41309,-110.36274
BYUBYU:Herp:33300,40.09356,-111.60615
BYUBYU:Herp:33564,40.09356,-111.60615
BYUBYU:Herp:32616,40.09356,-111.60615
BYUBYU:Herp:33291,40.09356,-111.60615
BYUBYU:Herp:53571,40.597972,-109.435813
BYUBYU:Herp:37860,39.493921,-108.125634
BYUBYU:Herp:33492,40.09356,-111.60615
BYUBYU:Herp:11597,40.86574,-111.85387
BYUBYU:Herp:11570,40.67278,-111.92791
BYUBYU:Herp:17619,40.4202,-112.25222
BYUBYU:Herp:33464,40.09356,-111.60615
BYUBYU:Herp:11925,37.386,-109.67395
BYUBYU:Herp:33039,40.09356,-111.60615
BYUBYU:Herp:33105,40.09356,-111.60615
BYUBYU:Herp:18789,40.78163,-111.84232
BYUBYU:Herp:36451,40.09356,-111.60615
BYUBYU:Herp:2730,39.67894,-112.41529
BYUBYU:Herp:30006,40.09356,-111.60615
BYUBYU:Herp:3273,40.09356,-111.60615
BYUBYU:Herp:33406,40.09356,-111.60615
BYUBYU:Herp:3398,40.09356,-111.60615
BYUBYU:Herp:11448,40.86574,-111.85387
BYUBYU:Herp:11440,40.67278,-111.92791
BYUBYU:Herp:33082,40.09356,-111.60615
BYUBYU:Herp:33170,40.09356,-111.60615
BYUBYU:Herp:33517,40.09356,-111.60615
BYUBYU:Herp:11442,40.67278,-111.92791
BYUBYU:Herp:30712,43.63667,-113.29944
BYUBYU:Herp:38262,37.78708,-109.50326
BYUBYU:Herp:3345,40.09356,-111.60615
BYUBYU:Herp:3295,40.09356,-111.60615
BYUBYU:Herp:37845,39.493921,-108.125634
BYUBYU:Herp:573278,40.1608,-112.4712
BYUBYU:Herp:29993,40.09356,-111.60615
BYUBYU:Herp:33012,40.09356,-111.60615
BYUBYU:Herp:17898,37.41309,-110.36274
BYUBYU:Herp:33527,40.09356,-111.60615
BYUBYU:Herp:33065,40.09356,-111.60615
BYUBYU:Herp:33380,40.09356,-111.60615
BYUBYU:Herp:3361,40.09356,-111.60615
BYUBYU:Herp:33176,40.09356,-111.60615
BYUBYU:Herp:33386,40.09356,-111.60615
BYUBYU:Herp:33339,40.09356,-111.60615
BYUBYU:Herp:33533,40.09356,-111.60615
BYUBYU:Herp:11426,40.67278,-111.92791
BYUBYU:Herp:32585,40.09356,-111.60615
BYUBYU:Herp:30689,43.63667,-113.29944
BYUBYU:Herp:11605,41.09991,-111.97434
BYUBYU:Herp:33072,40.09356,-111.60615
BYUBYU:Herp:32547,40.09356,-111.60615
BYUBYU:Herp:33111,40.09356,-111.60615
BYUBYU:Herp:33511,40.09356,-111.60615
BYUBYU:Herp:30704,43.63667,-113.29944
BYUBYU:Herp:53986,38.428069,-112.287759
BYUBYU:Herp:33297,40.09356,-111.60615
BYUBYU:Herp:32528,40.09356,-111.60615
BYUBYU:Herp:2741,37.62456,-112.08396
BYUBYU:Herp:33138,40.09356,-111.60615
BYUBYU:Herp:30749,43.63667,-113.29944
BYUBYU:Herp:32615,40.09356,-111.60615
BYUBYU:Herp:33449,40.09356,-111.60615
BYUBYU:Herp:3382,40.09356,-111.60615
BYUBYU:Herp:3339,40.09356,-111.60615
BYUBYU:Herp:33127,40.09356,-111.60615
BYUBYU:Herp:33361,40.09356,-111.60615
BYUBYU:Herp:32544,40.09356,-111.60615
BYUBYU:Herp:21626,38.29546,-109.78725
BYUBYU:Herp:36472,40.09356,-111.60615
BYUBYU:Herp:3298,40.09356,-111.60615
BYUBYU:Herp:33400,40.09356,-111.60615
BYUBYU:Herp:33088,40.09356,-111.60615
BYUBYU:Herp:33006,40.09356,-111.60615
BYUBYU:Herp:33470,40.09356,-111.60615
BYUBYU:Herp:33433,40.09356,-111.60615
BYUBYU:Herp:36445,40.09356,-111.60615
BYUBYU:Herp:33154,40.09356,-111.60615
BYUBYU:Herp:38258,37.80479,-109.33659
BYUBYU:Herp:3323,40.09356,-111.60615
BYUBYU:Herp:677,38.14128,-111.25038
BYUBYU:Herp:32590,40.09356,-111.60615
BYUBYU:Herp:1929,38.29859,-111.41397
BYUBYU:Herp:33049,40.09356,-111.60615
BYUBYU:Herp:11419,40.70404,-112.57254
BYUBYU:Herp:33486,40.09356,-111.60615
BYUBYU:Herp:49431,39.780183,-113.868167
BYUBYU:Herp:52866,40.18594,-112.472
BYUBYU:Herp:53688,40.09356,-111.60615
BYUBYU:Herp:3315,40.09356,-111.60615
BYUBYU:Herp:36459,40.09356,-111.60615
BYUBYU:Herp:17644,40.78163,-111.84232
BYUBYU:Herp:33011,40.09356,-111.60615
BYUBYU:Herp:29995,40.09356,-111.60615
BYUBYU:Herp:33493,40.09356,-111.60615
BYUBYU:Herp:3391,40.09356,-111.60615
BYUBYU:Herp:33121,40.09356,-111.60615
BYUBYU:Herp:33583,40.09356,-111.60615
BYUBYU:Herp:32541,40.09356,-111.60615
BYUBYU:Herp:30748,43.63667,-113.29944
BYUBYU:Herp:36470,40.09356,-111.60615
BYUBYU:Herp:3349,40.09356,-111.60615
BYUBYU:Herp:33296,40.09356,-111.60615
BYUBYU:Herp:18916,38.50694,-109.7333
BYUBYU:Herp:3346,40.09356,-111.60615
BYUBYU:Herp:33428,40.09356,-111.60615
BYUBYU:Herp:30745,43.63667,-113.29944
BYUBYU:Herp:33372,40.09356,-111.60615
BYUBYU:Herp:63180,38.265111,-109.411809
BYUBYU:Herp:33357,40.09356,-111.60615
BYUBYU:Herp:21650,38.29546,-109.78725
BYUBYU:Herp:33392,40.09356,-111.60615
BYUBYU:Herp:21630,38.29546,-109.78725
BYUBYU:Herp:33081,40.09356,-111.60615
BYUBYU:Herp:33042,40.09356,-111.60615
BYUBYU:Herp:33442,40.09356,-111.60615
BYUBYU:Herp:45509,30.967222,-115.576667
BYUBYU:Herp:11926,37.386,-109.67395
BYUBYU:Herp:11421,40.70404,-112.57254
BYUBYU:Herp:36456,40.09356,-111.60615
BYUBYU:Herp:32599,40.09356,-111.60615
BYUBYU:Herp:36450,40.09356,-111.60615
BYUBYU:Herp:33175,40.09356,-111.60615
BYUBYU:Herp:38271,37.78708,-109.50326
BYUBYU:Herp:37829,39.493921,-108.125634
BYUBYU:Herp:11434,40.67278,-111.92791
BYUBYU:Herp:52853,38.25519,-109.378
BYUBYU:Herp:36439,40.09356,-111.60615
BYUBYU:Herp:3278,40.09356,-111.60615
BYUBYU:Herp:53575,40.597972,-109.435813
BYUBYU:Herp:33062,40.09356,-111.60615
BYUBYU:Herp:32612,40.09356,-111.60615
BYUBYU:Herp:38256,37.80479,-109.33659
BYUBYU:Herp:32604,40.09356,-111.60615
BYUBYU:Herp:3275,40.09356,-111.60615
BYUBYU:Herp:12612,39.35912,-111.5853
BYUBYU:Herp:37852,39.493921,-108.125634
BYUBYU:Herp:37841,39.493921,-108.125634
BYUBYU:Herp:3286,40.09356,-111.60615
BYUBYU:Herp:33172,40.09356,-111.60615
BYUBYU:Herp:33028,40.09356,-111.60615
BYUBYU:Herp:33552,40.09356,-111.60615
BYUBYU:Herp:37844,39.493921,-108.125634
BYUBYU:Herp:33563,40.09356,-111.60615
BYUBYU:Herp:52720,40.18594,-112.472
BYUBYU:Herp:11580,40.67278,-111.92791
BYUBYU:Herp:33560,40.09356,-111.60615
BYUBYU:Herp:36490,40.09356,-111.60615
BYUBYU:Herp:30714,43.63667,-113.29944
BYUBYU:Herp:38268,37.78708,-109.50326
BYUBYU:Herp:32601,40.09356,-111.60615
BYUBYU:Herp:30734,43.63667,-113.29944
BYUBYU:Herp:33152,40.09356,-111.60615
BYUBYU:Herp:36479,40.09356,-111.60615
BYUBYU:Herp:3360,40.09356,-111.60615
BYUBYU:Herp:17906,37.41309,-110.36274
BYUBYU:Herp:12549,37.01825,-110.7907
BYUBYU:Herp:33031,40.09356,-111.60615
BYUBYU:Herp:11417,40.70404,-112.57254
BYUBYU:Herp:33532,40.09356,-111.60615
BYUBYU:Herp:33496,40.09356,-111.60615
BYUBYU:Herp:32596,40.09356,-111.60615
BYUBYU:Herp:13023,41.350276,-113.899734
BYUBYU:Herp:3023,37.28599,-113.02298
BYUBYU:Herp:3035,37.62456,-112.08396
BYUBYU:Herp:21627,38.29546,-109.78725
BYUBYU:Herp:54130,38.265114,-109.412038
BYUBYU:Herp:33482,40.09356,-111.60615
BYUBYU:Herp:1930,38.29859,-111.41397
BYUBYU:Herp:8399,38.7256,-110.71458
BYUBYU:Herp:17903,37.41309,-110.36274
BYUBYU:Herp:33000,40.09356,-111.60615
BYUBYU:Herp:33110,40.09356,-111.60615
BYUBYU:Herp:33592,40.09356,-111.60615
BYUBYU:Herp:33285,40.09356,-111.60615
BYUBYU:Herp:33439,40.09356,-111.60615
BYUBYU:Herp:37832,39.493921,-108.125634
BYUBYU:Herp:33008,40.09356,-111.60615
BYUBYU:Herp:33070,40.09356,-111.60615
BYUBYU:Herp:3338,40.09356,-111.60615
BYUBYU:Herp:36481,40.09356,-111.60615
BYUBYU:Herp:16586,37.71937,-109.33922
BYUBYU:Herp:3299,40.09356,-111.60615
BYUBYU:Herp:33360,40.09356,-111.60615
BYUBYU:Herp:30737,43.63667,-113.29944
BYUBYU:Herp:33078,40.09356,-111.60615
BYUBYU:Herp:33163,40.09356,-111.60615
BYUBYU:Herp:11423,40.70404,-112.57254
BYUBYU:Herp:36436,40.09356,-111.60615
BYUBYU:Herp:33521,40.09356,-111.60615
BYUBYU:Herp:52873,40.18954,-112.472
BYUBYU:Herp:11601,41.09991,-111.97434
BYUBYU:Herp:37826,39.493921,-108.125634
BYUBYU:Herp:33485,40.09356,-111.60615
BYUBYU:Herp:33118,40.09356,-111.60615
BYUBYU:Herp:33409,40.09356,-111.60615
BYUBYU:Herp:52875,40.18594,-112.472
BYUBYU:Herp:33450,40.09356,-111.60615
BYUBYU:Herp:49430,39.780183,-113.868167
BYUBYU:Herp:37818,37.19744,-109.9083
BYUBYU:Herp:33349,40.09356,-111.60615
BYUBYU:Herp:4910,40.763557,-111.831879
BYUBYU:Herp:17899,37.41309,-110.36274
BYUBYU:Herp:54062,38.23309,-109.397422
BYUBYU:Herp:33395,40.09356,-111.60615
BYUBYU:Herp:53572,40.597972,-109.435813
BYUBYU:Herp:18790,40.78163,-111.84232
BYUBYU:Herp:11591,40.70404,-112.57254
BYUBYU:Herp:33518,40.09356,-111.60615
BYUBYU:Herp:33595,40.09356,-111.60615
BYUBYU:Herp:54094,40.05607,-109.81343
BYUBYU:Herp:33574,40.09356,-111.60615
BYUBYU:Herp:33507,40.09356,-111.60615
BYUBYU:Herp:3389,40.09356,-111.60615
BYUBYU:Herp:33161,40.09356,-111.60615
BYUBYU:Herp:11450,40.86574,-111.85387
BYUBYU:Herp:16583,37.71937,-109.33922
BYUBYU:Herp:33293,40.09356,-111.60615
BYUBYU:Herp:33092,40.09356,-111.60615
BYUBYU:Herp:3335,40.09356,-111.60615
BYUBYU:Herp:33363,40.09356,-111.60615
BYUBYU:Herp:33053,40.09356,-111.60615
BYUBYU:Herp:36492,40.09356,-111.60615
BYUBYU:Herp:11439,40.67278,-111.92791
BYUBYU:Herp:3303,40.09356,-111.60615
BYUBYU:Herp:33510,40.09356,-111.60615
BYUBYU:Herp:33107,40.09356,-111.60615
BYUBYU:Herp:1933,38.14128,-111.25038
BYUBYU:Herp:33338,40.09356,-111.60615
BYUBYU:Herp:11415,40.70404,-112.57254
BYUBYU:Herp:33453,40.09356,-111.60615
BYUBYU:Herp:33346,40.09356,-111.60615
BYUBYU:Herp:11604,41.09991,-111.97434
BYUBYU:Herp:36437,40.09356,-111.60615
BYUBYU:Herp:38269,37.78708,-109.50326
BYUBYU:Herp:37827,39.493921,-108.125634
BYUBYU:Herp:30702,43.63667,-113.29944
BYUBYU:Herp:54060,38.265114,-109.412038
BYUBYU:Herp:3327,40.09356,-111.60615
BYUBYU:Herp:3287,40.09356,-111.60615
BYUBYU:Herp:33561,40.09356,-111.60615
BYUBYU:Herp:32613,40.09356,-111.60615
BYUBYU:Herp:11429,40.67278,-111.92791
BYUBYU:Herp:37853,39.493921,-108.125634
BYUBYU:Herp:790,38.57333,-109.54917
BYUBYU:Herp:33551,40.09356,-111.60615
BYUBYU:Herp:37843,39.493921,-108.125634
BYUBYU:Herp:33284,40.09356,-111.60615
BYUBYU:Herp:33129,40.09356,-111.60615
BYUBYU:Herp:33509,40.09356,-111.60615
BYUBYU:Herp:33019,40.09356,-111.60615
BYUBYU:Herp:33174,40.09356,-111.60615
BYUBYU:Herp:30726,43.63667,-113.29944
BYUBYU:Herp:33329,40.09356,-111.60615
BYUBYU:Herp:14868,40.22111,-112.74361
BYUBYU:Herp:38270,37.78708,-109.50326
BYUBYU:Herp:33384,40.09356,-111.60615
BYUBYU:Herp:53574,40.597972,-109.435813
BYUBYU:Herp:33394,40.09356,-111.60615
BYUBYU:Herp:36468,40.09356,-111.60615
BYUBYU:Herp:2038,38.60024,-112.58343
BYUBYU:Herp:33020,40.09356,-111.60615
BYUBYU:Herp:1932,38.14128,-111.25038
